Basic Type Systems	Write down the type rules governing the use of a particular compound type.
Basic Type Systems	Explain why undecidability requires type systems to conservatively approximate program behavior.
Basic Type Systems	Define and use program pieces (such as functions, classes, methods) that use generic types, including for collections.
Basic Type Systems	Discuss the differences among generics, subtyping, and overloading.
Basic Type Systems	Explain multiple benefits and limitations of static typing in writing, maintaining, and debugging software.
Program Representation	Explain how programs that process other programs treat the other programs as their input data.
Program Representation	Describe an abstract syntax tree for a small language.
Program Representation	Describe the benefits of having program representations other than strings of source code.
Program Representation	Write a program to process some representation of code for some purpose, such as an interpreter, an expression optimizer, or a documentation generator.
Language Translation and Execution	Distinguish a language definition (what constructs mean) from a particular language implementation (compiler vs interpreter, run-time representation of data objects, etc).
Language Translation and Execution	Distinguish syntax and parsing from semantics and evaluation.
Language Translation and Execution	Sketch a low-level run-time representation of core language constructs, such as objects or closures.
Language Translation and Execution	Explain how programming language implementations typically organize memory into global data, text, heap, and stack sections and how features such as recursion and memory management map to this memory model.
Language Translation and Execution	Identify and fix memory leaks and dangling-pointer dereferences.
Language Translation and Execution	Discuss the benefits and limitations of garbage collection, including the notion of reachability.
Syntax Analysis	Use formal grammars to specify the syntax of languages.
Syntax Analysis	Use declarative tools to generate parsers and scanners.
Syntax Analysis	Identify key issues in syntax definitions: ambiguity, associativity, precedence.
Compiler Semantic Analysis	Implement context-sensitive, source-level static analyses such as type-checkers or resolving identifiers to identify their binding occurrences.
Compiler Semantic Analysis	Describe semantic analyses using an attribute grammar.
Code Generation	Identify all essential steps for automatically converting source code into assembly or other low-level languages.
Code Generation	Generate the low-level code for calling functions/methods in modern languages.
Code Generation	Discuss why separate compilation requires uniform calling conventions.
Code Generation	Discuss why separate compilation limits optimization because of unknown effects of calls.
Code Generation	Discuss opportunities for optimization introduced by naive translation and approaches for achieving optimization, such as instruction selection, instruction scheduling, register allocation, and peephole optimization.
Runtime Systems	Compare the benefits of different memory-management schemes, using concepts such as fragmentation, locality, and memory overhead.
Runtime Systems	Discuss benefits and limitations of automatic memory management.
Runtime Systems	Explain the use of metadata in run-time representations of objects and activation records, such as class pointers, array lengths, return addresses, and frame pointers.
Runtime Systems	Discuss advantages, disadvantages, and difficulties of just-in-time and dynamic recompilation.
Runtime Systems	Identify the services provided by modern language run-time systems.
Static Analysis	Define useful static analyses in terms of a conceptual framework such as dataflow analysis.
Static Analysis	Explain why non-trivial sound static analyses must be approximate.
Static Analysis	Communicate why an analysis is correct (sound and terminating).
Static Analysis	Distinguish “may” and “must” analyses.
Static Analysis	Explain why potential aliasing limits sound program analysis and how alias analysis can help.
Static Analysis	Use the results of a static analysis for program optimization and/or partial program correctness.
Advanced Programming Constructs	Use various advanced programming constructs and idioms correctly.
Advanced Programming Constructs	Discuss how various advanced programming constructs aim to improve program structure, software quality, and programmer productivity.
Advanced Programming Constructs	Discuss how various advanced programming constructs interact with the definition and implementation of other language features.
Concurrency and Parallelism	Write correct concurrent programs using multiple programming models, such as shared memory, actors, futures, and data-parallelism primitives.
Concurrency and Parallelism	Use a message-passing model to analyze a communication protocol.
Concurrency and Parallelism	Explain why programming languages do not guarantee sequential consistency in the presence of data races and what programmers must do as a result.
Type Systems	Define a type system precisely and compositionally.
Type Systems	For various foundational type constructors, identify the values they describe and the invariants they enforce.
Type Systems	Precisely specify the invariants preserved by a sound type system.
Type Systems	Prove type safety for a simple language in terms of preservation and progress theorems.
Type Systems	Implement a unification-based type-inference algorithm for a simple language.
Type Systems	Explain how static overloading and associated resolution algorithms influence the dynamic behavior of programs.
Formal Semantics	Give a formal semantics for a small language.
Formal Semantics	Write a lambda-calculus program and show its evaluation to a normal form.
Formal Semantics	Discuss the different approaches of operational, denotational, and axiomatic semantics.
Formal Semantics	Use induction to prove properties of all programs in a language.
Formal Semantics	Use induction to prove properaties of all programs in a language that are well-typed according to a formally defined type system.
Formal Semantics	Use parametricity to establish the behavior of code given only its type.
Formal Semantics	Use formal semantics to build a formal model of a software system other than a programming language.
Language Pragmatics	Discuss the role of concepts such as orthogonality and well-chosen defaults in language design.
Language Pragmatics	Use crisp and objective criteria for evaluating language-design decisions.
Language Pragmatics	Give an example program whose result can differ under different rules for evaluation order, precedence, or associativity.
Language Pragmatics	Show uses of delayed evaluation, such as user-defined control abstractions.
Language Pragmatics	Discuss the need for allowing calls to external calls and system libraries and the consequences for language implementation.
Logic Programming	Use a logic language to implement a conventional algorithm.
Logic Programming	Use a logic language to implement an algorithm employing implicit search using clauses, relations, and cuts.
Algorithms and Design	Discuss the importance of algorithms in the problem-solving process.
Algorithms and Design	Discuss how a problem may be solved by multiple algorithms, each with different properties.
Algorithms and Design	Create algorithms for solving simple problems.
Algorithms and Design	Use a programming language to implement, test, and debug algorithms for solving simple problems.
Algorithms and Design	Implement, test, and debug simple recursive functions and procedures.
Algorithms and Design	Determine whether a recursive or iterative solution is most appropriate for a problem.
Algorithms and Design	Implement a divide-and-conquer algorithm for solving a problem.
Algorithms and Design	Apply the techniques of decomposition to break a program into smaller pieces.
Algorithms and Design	Identify the data components and behaviors of multiple abstract data types.
Algorithms and Design	Implement a coherent abstract data type, with loose coupling between components and behaviors.
Algorithms and Design	Identify the relative strengths and weaknesses among multiple designs or implementations for a problem.
Fundamental Programming Concepts	Analyze and explain the behavior of simple programs involving the fundamental programming constructs variables, expressions, assignments, I/O, control constructs, functions, parameter passing, and recursion. 
Fundamental Programming Concepts	Identify and describe uses of primitive data types.
Fundamental Programming Concepts	Write programs that use primitive data types.
Fundamental Programming Concepts	Modify and expand short programs that use standard conditional and iterative control structures and functions.
Fundamental Programming Concepts	Design, implement, test, and debug a program that uses each of the following fundamental programming constructs: basic computation, simple I/O, standard conditional and iterative structures, the definition of functions, and parameter passing.
Fundamental Programming Concepts	Write a program that uses file I/O to provide persistence across multiple executions.
Fundamental Programming Concepts	Choose appropriate conditional and iteration constructs for a given programming task.
Fundamental Programming Concepts	Describe the concept of recursion and give examples of its use.
Fundamental Programming Concepts	Identify the base case and the general case of a recursively-defined problem.
Fundamental Data Structures	Discuss the appropriate use of built-in data structures.
Fundamental Data Structures	Describe common applications for each  of the following data structures: stack, queue, priority queue, set, and map. 
Fundamental Data Structures	Write programs that use each of the following data structures: arrays, records/structs, strings, linked lists, stacks, queues, sets, and maps.
Fundamental Data Structures	Compare alternative implementations of data structures with respect to performance.
Fundamental Data Structures	Describe how references allow for objects to be accessed in multiple ways.
Fundamental Data Structures	Compare and contrast the costs and benefits of dynamic and static data structure implementations.
Fundamental Data Structures	Choose the appropriate data structure for modeling a given problem.
Development Methods	Trace the execution of a variety of code segments and write summaries of their computations.
Development Methods	Explain why the creation of correct program components is important in the production of high-quality software.
Development Methods	Identify common coding errors that lead to insecure programs (eg, buffer overflows, memory leaks, malicious code) and apply strategies for avoiding such errors.
Development Methods	Conduct a personal code review (focused on common coding errors) on a program component using a provided checklist.
Development Methods	Contribute to a small-team code review focused on component correctness.
Development Methods	Describe how a contract can be used to specify the behavior of a program component.
Development Methods	Refactor a program by identifying opportunities to apply procedural abstraction.
Development Methods	Apply a variety of strategies to the testing and debugging of simple programs.
Development Methods	Construct, execute and debug programs using a modern IDE and associated tools such as unit testing tools and visual debuggers.
Development Methods	Construct and debug programs using the standard libraries available with a chosen programming language.
Development Methods	Analyze the extent to which another programmer’s code meets documentation and programming style standards.
Development Methods	Apply consistent documentation and program style standards that contribute to the readability and maintainability of software.
Software Processes	Describe how software can interact with and participate in various systems including information management, embedded, process control, and communications systems.
Software Processes	Describe the relative advantages and disadvantages among  several  major process models (eg, waterfall, iterative, and agile).
Software Processes	Describe the different practices that are key components of various process models.
Software Processes	Differentiate among the phases of software development.
Software Processes	Describe how programming in the large differs from individual efforts with respect to understanding a large code base, code reading, understanding builds, and understanding context of changes.
Software Processes	Explain the concept of a software lifecycle and provide an example, illustrating its phases including the deliverables that are produced.
Software Processes	Compare several common process models with respect to their value for development of particular classes of software systems taking into account issues such as requirement stability, size, and non-functional characteristics.
Software Processes	Define software quality and describe the role of quality assurance activities in the software process.
Software Processes	Describe the intent and fundamental similarities among process improvement approaches.
Software Processes	Compare several process improvement models such as CMM, CMMI, CQI, Plan-Do-Check-Act, or ISO9000.
Software Processes	Assess a development effort and recommend potential changes by participating in process improvement (using a model such as PSP) or engaging in a project retrospective.
Software Processes	Explain the role of process maturity models in process improvement.
Software Processes	Describe several process metrics for assessing and controlling a project.
Software Processes	Use project metrics to describe the current state of a project.
Software Project Management	Discuss common behaviors that contribute to the effective functioning of a team.
Software Project Management	Create and follow an agenda for a team meeting.
Software Project Management	Identify and justify necessary roles in a software development team.
Software Project Management	Understand the sources, hazards, and potential benefits of team conflict.
Software Project Management	Apply a conflict resolution strategy in a team setting.
Software Project Management	Use an ad hoc method to estimate software development effort (eg, time) and compare to actual effort required.
Software Project Management	List several examples of software risks.
Software Project Management	Describe the impact of risk in a software development lifecycle.
Software Project Management	Describe different categories of risk in software systems.
Software Project Management	Demonstrate through involvement in a team project the central elements of team building and team management.
Software Project Management	Describe how the choice of process model affects team organizational structures and decision-making processes.
Software Project Management	Create a team by identifying appropriate roles and assigning roles to team members.
Software Project Management	Assess and provide feedback to teams and individuals on their performance in a team setting.
Software Project Management	Using a particular software process, describe the aspects of a project that need to be planned and monitored, (eg, estimates of size and effort, a schedule, resource allocation, configuration control, change management, and project risk identification and management).
Software Project Management	Track the progress of some stage in a project using appropriate project metrics.
Software Project Management	Compare simple software size and cost estimation techniques.
Software Project Management	Use a project management tool to assist in the assignment and tracking of tasks in a software development project.
Software Project Management	Describe the impact of risk tolerance on the software development process.
Software Project Management	Identify risks and describe approaches to managing risk (avoidance, acceptance, transference, mitigation), and characterize the strengths and shortcomings of each.
Software Project Management	Explain how risk affects decisions in the software development process.
Software Project Management	Identify security risks for a software system.
Software Project Management	Demonstrate a systematic approach to the task of identifying hazards and risks in a particular situation.
Software Project Management	Apply the basic principles of risk management in a variety of simple scenarios including a security situation.
Software Project Management	Conduct a cost/benefit analysis for a risk mitigation approach.
Software Project Management	Identify and analyze some of the risks for an entire system that arise from aspects other than the software.
Tools and Environments	Describe the difference between centralized and distributed software configuration management.
Tools and Environments	Describe how version control can be used to help manage software release management.
Tools and Environments	Identify configuration items and use a source code control tool in a small team-based project.
Tools and Environments	Describe how available static and dynamic test tools can be integrated into the software development environment.
Tools and Environments	Describe the issues that are important in selecting a set of tools for the development of a particular software system, including tools for requirements tracking, design modeling, implementation, build automation, and testing.
Tools and Environments	Demonstrate the capability to use software tools in support of the development of a software product of medium size.
Requirements Engineering	List the key components of a use case or similar description of some behavior that is required for a system.
Requirements Engineering	Describe how the requirements engineering process supports the elicitation and validation of behavioral requirements.
Requirements Engineering	Interpret a given requirements model for a simple software system.
Requirements Engineering	Describe the fundamental challenges of and common techniques used for requirements elicitation.
Requirements Engineering	List the key components of a data model (eg, class diagrams or ER diagrams).
Requirements Engineering	Identify both functional and non-functional requirements in a given requirements specification for a software system.
Requirements Engineering	Conduct a review of a set of software requirements to determine the quality of the requirements with respect to the characteristics of good requirements.
Requirements Engineering	Apply key elements and common methods for elicitation and analysis to produce a set of software requirements for a medium-sized software system.
Requirements Engineering	Compare the plan-driven and agile approaches to requirements specification and validation and describe the benefits and risks associated with each.
Requirements Engineering	Use a common, non-formal method to model and specify the requirements for a medium-size software system.
Requirements Engineering	Translate into natural language a software requirements specification (eg, a software component contract) written in a formal specification language.
Requirements Engineering	Create a prototype of a software system to mitigate risk in requirements.
Requirements Engineering	Differentiate between forward and backward tracing and explain their roles in the requirements validation process.
Software Design	Articulate design principles including separation of concerns, information hiding, coupling and cohesion, and encapsulation.
Software Design	Use a design paradigm to design a simple software system, and explain how system design principles have been applied in this design.
Software Design	Construct models of the design of a simple software system that are appropriate for the paradigm used to design it.
Software Design	Within the context of a single design paradigm, describe one or more design patterns that could be applicable to the design of a simple software system.
Software Design	For a simple system suitable for a given scenario, discuss and select an appropriate design paradigm.
Software Design	Create appropriate models for the structure and behavior of software products from their requirements specifications.
Software Design	Explain the relationships between the requirements for a software product and its design, using appropriate models.
Software Design	For the design of a simple software system within the context of a single design paradigm, describe the software architecture of that system.
Software Design	Given a high-level design, identify the software architecture by differentiating among common software architectures such as 3-tier, pipe-and-filter, and client-server.
Software Design	Investigate the impact of software architectures selection on the design of a simple system.
Software Design	Apply simple examples of patterns in a software design.
Software Design	Describe a form of refactoring and discuss when it may be applicable.
Software Design	Select suitable components for use in the design of a software product.
Software Design	Explain how suitable components might need to be adapted for use in the design of a software product.
Software Design	Design a contract for a typical small software component for use in a given system.
Software Design	Discuss and select appropriate software architecture for a simple system suitable for a given scenario.
Software Design	Apply models for internal and external qualities in designing software components to achieve an acceptable tradeoff between conflicting quality aspects.
Software Design	Analyze a software design from the perspective of a significant internal quality attribute.
Software Design	Analyze a software design from the perspective of a significant external quality attribute.
Software Design	Explain the role of objects in middleware systems and the relationship with components.
Software Design	Apply component-oriented approaches to the design of a range of software, such as using components for concurrency and transactions, for reliable communication services, for database interaction including services for remote query and database management, or for secure communication and access.
Software Design	Refactor an existing software implementation to improve some aspect of its design.
Software Design	State and apply the principles of least privilege and fail-safe defaults.
Software Construction	Describe techniques, coding idioms and mechanisms for implementing designs to achieve desired properties such as reliability, efficiency, and robustness.
Software Construction	Build robust code using exception handling mechanisms.
Software Construction	Describe secure coding and defensive coding practices.
Software Construction	Select and use a defined coding standard in a small software project.
Software Construction	Compare and contrast integration strategies including top-down, bottom-up, and sandwich integration.
Software Construction	Describe the process of analyzing and implementing changes to code base developed for a specific project.
Software Construction	Describe the process of analyzing and implementing changes to a large existing code base.
Software Construction	Rewrite a simple program to remove common vulnerabilities, such as buffer overflows, integer overflows and race conditions.
Software Construction	Write a software component that performs some non-trivial task and is resilient to input and run-time errors.
Software Verification Validation	Distinguish between program validation and verification.
Software Verification Validation	Describe the role that tools can play in the validation of software.
Software Verification Validation	Undertake, as part of a team activity, an inspection of a medium-size code segment.
Software Verification Validation	Describe and distinguish among the different types and levels of testing (unit, integration, systems, and acceptance).
Software Verification Validation	Describe techniques for identifying significant test cases for integration, regression and system testing.
Software Verification Validation	Create and document a set of tests for a medium-size code segment.
Software Verification Validation	Describe how to select good regression tests and automate them.
Software Verification Validation	Use a defect tracking tool to manage software defects in a small software project.
Software Verification Validation	Discuss the limitations of testing in a particular domain.
Software Verification Validation	Evaluate a test suite for a medium-size code segment.
Software Verification Validation	Compare static and dynamic approaches to verification.
Software Verification Validation	Identify the fundamental principles of test-driven development methods and explain the role of automated testing in these methods.
Software Verification Validation	Discuss the issues involving the testing of object-oriented software.
Software Verification Validation	Describe techniques for the verification and validation of non-code artifacts.
Software Verification Validation	Describe approaches for fault estimation.
Software Verification Validation	Estimate the number of faults in a small software application based on fault density and fault seeding.
Software Verification Validation	Conduct an inspection or review of software source code for a small or medium sized software project.
Software Evolution	Identify the principal issues associated with software evolution and explain their impact on the software lifecycle.
Software Evolution	Estimate the impact of a change request to an existing product of medium size.
Software Evolution	Use refactoring in the process of modifying a software component.
Software Evolution	Discuss the challenges of evolving systems in a changing environment.
Software Evolution	Outline the process of regression testing and its role in release management.
Software Evolution	Discuss the advantages and disadvantages of different types of software reuse.
Software Reliability	Explain the problems that exist in achieving very high levels of reliability.
Software Reliability	Describe how software reliability contributes to system reliability.
Software Reliability	List approaches to minimizing faults that can be applied at each stage of the software lifecycle.
Software Reliability	Compare the characteristics of three different reliability modeling approaches.
Software Reliability	Demonstrate the ability to apply multiple methods to develop reliability estimates for a software system.
Software Reliability	Identify methods that will lead to the realization of a software architecture that achieves a specified level of reliability.
Software Reliability	Identify ways to apply redundancy to achieve fault tolerance for a medium-sized application.
Formal Methods	Describe the role formal specification and analysis techniques can play in the development of complex software and compare their use as validation and verification techniques with testing.
Formal Methods	Apply formal specification and analysis techniques to software designs and programs with low complexity.
Formal Methods	Explain the potential benefits and drawbacks of using formal specification languages.
Formal Methods	Create and evaluate program assertions for a variety of behaviors ranging from simple through complex.
Formal Methods	Using a common formal specification language, formulate the specification of a simple software system and derive examples of test cases from the specification.
Computational Paradigms	List commonly encountered patterns of how computations are organized.
Computational Paradigms	Describe the basic building blocks of computers and their role in the historical development of computer architecture.
Computational Paradigms	Articulate the differences between single thread vs multiple thread, single server vs multiple server models, motivated by real world examples (eg, cooking recipes, lines for multiple teller machines and couples shopping for food).
Computational Paradigms	Articulate the concept of strong vs weak scaling, ie, how performance is affected by scale of problem vs scale of resources to solve the problem This can be motivated by the simple, real-world examples.
Computational Paradigms	Design a simple logic circuit using the fundamental building blocks of logic design.
Computational Paradigms	Use tools for capture, synthesis, and simulation to evaluate a logic design.
Computational Paradigms	Write a simple sequential problem and a simple parallel version of the same program.
Computational Paradigms	Evaluate performance of simple sequential and parallel versions of a program with different problem sizes, and be able to describe the speed-ups achieved.
Cross-Layer Communications	Describe how computing systems are constructed of layers upon layers, based on separation of concerns, with well-defined interfaces, hiding details of low layers from the higher layers.
Cross-Layer Communications	Describe that hardware, VM, OS, application are additional layers of interpretation/processing.
Cross-Layer Communications	Describe the mechanisms of how errors are detected, signaled back, and handled through the layers.
Cross-Layer Communications	Construct a simple program using methods of layering, error detection and recovery, and reflection of error status across layers.
Cross-Layer Communications	Find bugs in a layered program by using tools for program tracing, single stepping, and debugging.
State and State Machines	Describe computations as a system characyterized by a known set of configurations with transitions from one unique configuration (state) to another (state).
State and State Machines	Describe the distinction between systems whose output is only a function of their input (Combinational) and those with memory/history (Sequential).
State and State Machines	Describe a computer as a state machine that interprets machine instructions.
State and State Machines	Explain how a program or network protocol can also be expressed as a state machine, and that alternative representations for the same computation can exist.
State and State Machines	Develop state machine descriptions for simple problem statement solutions (eg, traffic light sequencing, pattern recognizers).
State and State Machines	Derive time-series behavior of a state machine from its state machine representation.
Parallelism	For a given program, distinguish between its sequential and parallel execution, and the performance implications thereof.
Parallelism	Demonstrate on an execution time line that parallelism events and operations can take place simultaneously (ie, at the same time) Explain how work can be performed in less elapsed time if this can be exploited.
Parallelism	Explain other uses of parallelism, such as for reliability/redundancy of execution.
Parallelism	Define the differences between the concepts of Instruction Parallelism, Data Parallelism, Thread Parallelism/Multitasking, Task/Request Parallelism.
Parallelism	Write more than one parallel program (eg, one simple parallel program in more than one parallel programming paradigm; a simple parallel program that manages shared resources through synchronization primitives; a simple parallel program that performs simultaneous operation on partitioned data through task parallel (eg, parallel search terms; a simple parallel program that performs step-by-step pipeline processing through message passing).
Parallelism	Use performance tools to measure speed-up achieved by parallel programs in terms of both problem size and number of resources.
Evaluation	Explain how the components of system architecture contribute to improving its performance.
Evaluation	Describe Amdahl’s law and discuss its limitations.
Evaluation	Design and conduct a performance-oriented experiment.
Evaluation	Use software tools to profile and measure program performance.
Resource Allocation and Scheduling	Define how finite computer resources (eg, processor share, memory,  storage and network bandwidth) are managed by their careful allocation to existing entities.
Resource Allocation and Scheduling	Describe the scheduling algorithms by which resources are allocated to competing entities, and the figures of merit by which these algorithms are evaluated, such as fairness.
Resource Allocation and Scheduling	Implement simple schedule algorithms.
Resource Allocation and Scheduling	Use figures of merit of alternative scheduler implementations.
Proximity	Explain the importance of locality in determining performance.
Proximity	Describe why things that are close in space take less time to access.
Proximity	Calculate average memory access time and describe the tradeoffs in memory hierarchy performance in terms of capacity, miss/hit rate, and access time.
Virtualization and Isolation	Explain why it is important to isolate and protect the execution of individual programs and environments that share common underlying resources.
Virtualization and Isolation	Describe how the concept of indirection can create the illusion of a dedicated machine and its resources even when physically shared among multiple programs and environments.
Virtualization and Isolation	Measure the performance of two application instances running on separate virtual machines, and determine the effect of performance isolation.
Reliability through Redundancy	Explain the distinction between program errors, system errors, and hardware faults (eg, bad memory) and exceptions (eg, attempt to divide by zero).
Reliability through Redundancy	Articulate the distinction between detecting, handling, and recovering from faults, and the methods for their implementation.
Reliability through Redundancy	Describe the role of error correcting codes in providing error checking and correction techniques in memories, storage, and networks.
Reliability through Redundancy	Apply simple algorithms for exploiting redundant information for the purposes of data correction.
Reliability through Redundancy	Compare different error detection and correction methods for their data overhead, implementation complexity, and relative execution time for encoding, detecting, and correcting errors.
Quantitative Evaluation	Explain the circumstances in which a given figure of system performance metric is useful.
Quantitative Evaluation	Explain the inadequacies of benchmarks as a measure of system performance.
Quantitative Evaluation	Use limit studies or simple calculations to produce order-of-magnitude estimates for a given performance metric in a given context.
Quantitative Evaluation	Conduct a performance experiment on a layered system to determine the effect of a system parameter on figure of system performance.
Social Context	Describe positive and negative ways in which computer technology (networks, mobile computing, cloud computing) alters modes of social interaction at the personal level.
Social Context	Identify developers’ assumptions and values embedded in hardware and software design, especially as they pertain to usability for diverse populations including under-represented populations and the disabled.
Social Context	Interpret the social context of a given design and its implementation.
Social Context	Evaluate the efficacy of a given design and implementation using empirical data.
Social Context	Summarize the implications of social media on individualism versus collectivism and culture.
Social Context	Discuss how Internet access serves as a liberating force for people living under oppressive forms of government; explain how limits on Internet access are used as tools of political and social repression.
Social Context	Analyze the pros and cons of reliance on computing in the implementation of democracy (eg delivery of social services, electronic voting).
Social Context	Describe the impact of the under-representation of diverse populations in the computing profession (eg, industry culture, product diversity).
Social Context	Explain the implications of context awareness in ubiquitous computing systems.
Analytical Tools	Evaluate stakeholder positions in a given situation.
Analytical Tools	Analyze basic logical fallacies in an argument.
Analytical Tools	Analyze an argument to identify premises and conclusion.
Analytical Tools	Illustrate the use of example and analogy in ethical argument.
Analytical Tools	Evaluate ethical/social tradeoffs in technical decisions.
Professional Ethics	Identify ethical issues that arise in software development and determine how to address them technically and ethically.
Professional Ethics	Explain the ethical responsibility of ensuring software correctness, reliability and safety. 
Professional Ethics	Describe the mechanisms that typically exist for a professional to keep up-to-date.
Professional Ethics	Describe the strengths and weaknesses of relevant professional codes as expressions of professionalism and guides to decision-making.
Professional Ethics	Analyze a global computing issue, observing the role of professionals and government officials in managing this problem.
Professional Ethics	Evaluate the professional codes of ethics from the ACM, the IEEE Computer Society, and other organizations.
Professional Ethics	Describe ways in which professionals may contribute to public policy.
Professional Ethics	Describe the consequences of inappropriate professional behavior.
Professional Ethics	Identify progressive stages in a whistle-blowing incident.
Professional Ethics	Identify examples of how regional culture interplays with ethical dilemmas.
Professional Ethics	Investigate forms of harassment and discrimination and avenues of assistance.
Professional Ethics	Examine various forms of professional credentialing.
Professional Ethics	Explain the relationship between ergonomics in computing environments and people’s health.
Professional Ethics	Develop a computer usage/acceptable use policy with enforcement measures.
Professional Ethics	Describe issues associated with industries’ push to focus on time to market versus enforcing quality professional standards.
Intellectual Property	Discuss the philosophical bases of intellectual property.
Intellectual Property	Discuss the rationale for the legal protection of intellectual property.
Intellectual Property	Describe legislation aimed at digital copyright infringements.
Intellectual Property	Critique legislation aimed at digital copyright infringements.
Intellectual Property	Identify contemporary examples of intangible digital intellectual property.
Intellectual Property	Justify uses of copyrighted materials.
Intellectual Property	Evaluate the ethical issues inherent in various plagiarism detection mechanisms.
Intellectual Property	Interpret the intent and implementation of software licensing.
Intellectual Property	Discuss the issues involved in securing software patents.
Intellectual Property	Characterize and contrast the concepts of copyright, patenting and trademarks.
Intellectual Property	Identify the goals of the open source movement.
Intellectual Property	Identify the global nature of software piracy.
Privacy and Civil Liberties	Discuss the philosophical basis for the legal protection of personal privacy.
Privacy and Civil Liberties	Evaluate solutions to privacy threats in transactional databases and data warehouses.
Privacy and Civil Liberties	Describe the role of data collection in the implementation of pervasive surveillance systems (e.g., RFID, face recognition, toll collection, mobile computing). 
Privacy and Civil Liberties	Describe the ramifications of differential privacy. 
Privacy and Civil Liberties	Investigate the impact of technological solutions to privacy problems.
Privacy and Civil Liberties	Critique the intent, potential value and implementation of various forms of privacy legislation.
Privacy and Civil Liberties	Identify strategies to enable appropriate freedom of expression.
Professional Communication	Write clear, concise, and accurate technical documents following well-defined standards for format and for including appropriate tables, figures, and references.
Professional Communication	Evaluate written technical documentation to detect problems of various kinds.
Professional Communication	Develop and deliver a good quality formal presentation.
Professional Communication	Plan interactions (eg virtual, face-to-face, shared documents) with others in which they are able to get their point across, and are also able to listen carefully and appreciate the points of others, even when they disagree, and are able to convey to others that they have heard.
Professional Communication	Describe the strengths and weaknesses of various forms of communication (eg virtual, face-to-face, shared documents).
Professional Communication	Examine appropriate measures used to communicate with stakeholders involved in a project.
Professional Communication	Compare and contrast various collaboration tools.
Professional Communication	Discuss ways to influence performance and results in cross-cultural teams.
Professional Communication	Examine the tradeoffs and common sources of risk in software projects regarding technology, structure/process, quality, people, market and financial.
Professional Communication	Evaluate personal strengths and weaknesses to work remotely as part of a multinational team.
Sustainability	Identify ways to be a sustainable practitioner.
Sustainability	Illustrate global social and environmental impacts of computer use and disposal (e-waste).
Sustainability	Describe the environmental impacts of design choices within the field of computing that relate to algorithm design, operating system design, networking design, database design, etc.
Sustainability	Investigate the social and environmental impacts of new system designs through projects.
Sustainability	Identify guidelines for sustainable IT design or deployment.
Sustainability	List the sustainable effects of telecommuting or web shopping.
Sustainability	Investigate pervasive computing in areas such as smart energy systems, social networking, transportation, agriculture, supply-chain systems, environmental monitoring and citizen activism.
Sustainability	Develop applications of computing and assess through research areas pertaining to environmental issues (eg energy, pollution, resource usage, recycling and reuse, food management, farming).
History	Identify significant continuing trends in the history of the computing field.
History	Identify the contributions of several pioneers in the computing field.
History	Discuss the historical context for several programming language paradigms.
History	Compare daily life before and after the advent of personal computers and the Internet.
Economies of Computing	Summarize the rationale for antimonopoly efforts.
Economies of Computing	Identify several ways in which the information technology industry is affected by shortages in the labor supply.
Economies of Computing	Identify the evolution of pricing strategies for computing goods and services.
Economies of Computing	Discuss the benefits, the drawbacks and the implications of off-shoring and outsourcing.
Economies of Computing	Investigate and defend ways to address limitations on access to computing.
Economies of Computing	Describe the economic benefits of network effects.
Security Policies, Laws and Computer Crimes	List classic examples of computer crimes and social engineering incidents with societal impact.
Security Policies, Laws and Computer Crimes	Identify laws that apply to computer crimes.
Security Policies, Laws and Computer Crimes	Describe the motivation and  ramifications of cyber terrorism and criminal hacking.
Security Policies, Laws and Computer Crimes	Examine the ethical and legal issues surrounding the misuse of access and various breaches in security.
Security Policies, Laws and Computer Crimes	Discuss the professional's role in security and the trade-offs involved.
Security Policies, Laws and Computer Crimes	Investigate measures that can be taken by both individuals and organizations including governments to prevent or mitigate the undesirable effects of computer crimes and identity theft.
Security Policies, Laws and Computer Crimes	Write a company-wide security policy, which includes procedures for managing passwords and employee monitoring.
